Abonenti pravne osebe** H-3,pon-ned,(ni),(ni),mesečno,,,,,"220,00",,na mesec
Abonenti stanovalci H-4,pon-ned,(ni),(ni),mesečno,,,,,"70,00",,na mesec
Parkirna hiša Rog,,,,,,,,,,,
Osebni avto H-1,pon.-ned.,7.00-19.00 ure,19.00-7.00 ure,(ni),"1,50",,"2,00",na noč,(ni),,
Abonenti fizične osebe H-2,pon-ned,(ni),(ni),mesečno,,,,,"132,00",,na mesec
Abonenti pravne osebe H-3,pon-ned,(ni),(ni),mesečno,,,(ni),(ni),"220,00",,na mesec
Abonenti stanovalci H-4,pon-ned,(ni),(ni),mesečno,,,,,"70,00",,na mesec
Parkirna hiša Ilirija,,,,,,,,,,,
Osebni avto H-1,pon.-ned.,7.00-19.00 ure,19.00-7.00 ure,(ni),"1,50",,"2,00",na noč,(ni),,
Abonenti fizične osebe H-2,pon-ned,(ni),(ni),mesečno,,,,,"132,00",,na mesec
Abonenti pravne osebe H-3,pon-ned,(ni),(ni),mesečno,,,(ni),(ni),"220,00",,na mesec
Abonenti stanovalci H-4,pon-ned,(ni),(ni),mesečno,,,,,"70,00",,na mesec
OBMOČJE ČASOVNO OMEJENEGA PARKIRANJA,,,,,,,,,,,
Območje časovno omejenega parkiranja - CONA,pon-ned.,7.00-19.00 ure,,,,,,,,,
U-1,,,(ni),(ni),"1,30",na uro,,,,,
1(ožje mestno središče parkomati),,,,,,,,,,,
Območje časovno omejenega parkiranja - CONA,,,,,,,,,,,
2(območje izven ožjega mestnega središča-osebni U-2,pon.- sob.,7.00-19.00 ure,(ni),(ni),,,,,,,
avto),,,,,,,,,,,
"",,,,,"0,80",na uro,,,,,
Območje časovno omejenega parkiranja - CONA,,,,,,,,,,,
3(območje izven ožjega mestnega U-3,pon.-pet,7.00-19.00 ure,(ni),(ni),"0,50",na uro,,,,,
središča-osebni avto),,,,,,,,,,,
Parkirišče za avtobuse in tovorna vozila,,,,,,,,,,,
Ježica (Obvozna cesta),,,,,,,,,,,
Tovorno vozilo T-1,pon.-ned.,0.00-24.00 ure,,(ni),"2,00",na uro,,,,,
"14,00Tovorno vozilo T-2",pon.-ned.,0.00-24.00 ure,(ni),,,,,,,,na dan
Tovorno vozilo s prikolico T-3,pon.-ned.,0.00-24.00 ure,(ni),,,,,,"170,00",,na mesec
Tovorno vozilo brez prikolice T-4,pon.-ned.,0.00-24.00 ure,(ni),,,,,,"116,00",,na mesec
Počitniška prikolica T-5,pon.-ned.,0.00-24.00 ure,(ni),,,,,,"162,00",,na mesec
Bratislavska cesta (parkirišče za avtobuse),,,,,,,,,,,
Avtobus B-2,pon-ned,6.00-20.00 ure,(ni),(ni),"3,00",na uro,,,,,
Leskoškova Cesta (parkirišče za avtobuse),,,,,,,,,,,
Avtobus B-2,pon-ned,6.00-20.00 ure,(ni),(ni),"3,00",na uro,,,,,
